configuration,attenuation (dB),packet size (B),mean (Mibps),median (Mibps),std (Mibps),min (Mibps),max (Mibps),q1 (Mibps),q3 (Mibps)
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,10,512,82.486,82.486,0.0,82.486,82.486,82.486,82.486
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,10,512,84.189,84.189,0.0,84.189,84.189,84.189,84.189
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,10,512,84.515,84.515,0.0,84.515,84.515,84.515,84.515
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,10,512,84.591,84.591,0.0,84.591,84.591,84.591,84.591
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,10,512,83.826,83.826,0.0,83.826,83.826,83.826,83.826
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,10,512,83.53,83.53,0.0,83.53,83.53,83.53,83.53
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,10,512,84.35,84.35,0.0,84.35,84.35,84.35,84.35
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,10,512,83.903,83.903,0.0,83.903,83.903,83.903,83.903
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,10,512,80.868,80.868,0.0,80.868,80.868,80.868,80.868
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,10,512,82.837,82.837,0.0,82.837,82.837,82.837,82.837
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,10,512,82.626,82.626,0.0,82.626,82.626,82.626,82.626
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,10,512,84.142,84.142,0.0,84.142,84.142,84.142,84.142
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,10,512,84.396,84.396,0.0,84.396,84.396,84.396,84.396
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,10,512,83.832,83.832,0.0,83.832,83.832,83.832,83.832
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,10,512,83.491,83.491,0.0,83.491,83.491,83.491,83.491
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,10,512,85.47,85.47,0.0,85.47,85.47,85.47,85.47
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,10,512,82.946,82.946,0.0,82.946,82.946,82.946,82.946
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,10,1436,85.066,85.066,0.0,85.066,85.066,85.066,85.066
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,10,1436,78.259,78.259,0.0,78.259,78.259,78.259,78.259
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,10,1436,84.494,84.494,0.0,84.494,84.494,84.494,84.494
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,10,1436,84.689,84.689,0.0,84.689,84.689,84.689,84.689
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,10,1436,84.397,84.397,0.0,84.397,84.397,84.397,84.397
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,10,1436,84.228,84.228,0.0,84.228,84.228,84.228,84.228
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,10,1436,80.661,80.661,0.0,80.661,80.661,80.661,80.661
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,10,1436,79.001,79.001,0.0,79.001,79.001,79.001,79.001
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,10,1436,83.887,83.887,0.0,83.887,83.887,83.887,83.887
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,10,1436,77.346,77.346,0.0,77.346,77.346,77.346,77.346
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,10,1436,83.956,83.956,0.0,83.956,83.956,83.956,83.956
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,10,1436,80.713,80.713,0.0,80.713,80.713,80.713,80.713
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,10,1436,83.9,83.9,0.0,83.9,83.9,83.9,83.9
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,10,1436,81.27,81.27,0.0,81.27,81.27,81.27,81.27
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,10,1436,80.87,80.87,0.0,80.87,80.87,80.87,80.87
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,10,1436,83.713,83.713,0.0,83.713,83.713,83.713,83.713
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,10,1436,77.771,77.771,0.0,77.771,77.771,77.771,77.771
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,10,1436,84.415,84.415,0.0,84.415,84.415,84.415,84.415
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,10,1436,85.218,85.218,0.0,85.218,85.218,85.218,85.218
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,10,1436,79.656,79.656,0.0,79.656,79.656,79.656,79.656
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,10,1436,78.312,78.312,0.0,78.312,78.312,78.312,78.312
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,10,1436,79.615,79.615,0.0,79.615,79.615,79.615,79.615
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,10,1436,83.251,83.251,0.0,83.251,83.251,83.251,83.251
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,10,1436,83.454,83.454,0.0,83.454,83.454,83.454,83.454
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,10,1436,84.478,84.478,0.0,84.478,84.478,84.478,84.478
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,10,1436,84.277,84.277,0.0,84.277,84.277,84.277,84.277
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,10,1436,84.593,84.593,0.0,84.593,84.593,84.593,84.593
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,10,1436,84.244,84.244,0.0,84.244,84.244,84.244,84.244
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,10,1436,84.308,84.308,0.0,84.308,84.308,84.308,84.308
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,10,1436,84.417,84.417,0.0,84.417,84.417,84.417,84.417
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,20,16,48.539,48.539,0.0,48.539,48.539,48.539,48.539
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,20,16,48.675,48.675,0.0,48.675,48.675,48.675,48.675
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,20,16,48.406,48.406,0.0,48.406,48.406,48.406,48.406
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,20,16,48.967,48.967,0.0,48.967,48.967,48.967,48.967
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,20,16,84.363,84.363,0.0,84.363,84.363,84.363,84.363
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,20,16,70.101,70.101,0.0,70.101,70.101,70.101,70.101
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,20,16,85.124,85.124,0.0,85.124,85.124,85.124,85.124
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,20,16,83.461,83.461,0.0,83.461,83.461,83.461,83.461
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,20,16,84.118,84.118,0.0,84.118,84.118,84.118,84.118
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,20,16,84.918,84.918,0.0,84.918,84.918,84.918,84.918
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,20,16,82.819,82.819,0.0,82.819,82.819,82.819,82.819
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,20,16,75.286,75.286,0.0,75.286,75.286,75.286,75.286
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,20,16,84.449,84.449,0.0,84.449,84.449,84.449,84.449
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,20,16,83.187,83.187,0.0,83.187,83.187,83.187,83.187
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,20,16,83.948,83.948,0.0,83.948,83.948,83.948,83.948
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,20,16,84.446,84.446,0.0,84.446,84.446,84.446,84.446
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,20,16,85.037,85.037,0.0,85.037,85.037,85.037,85.037
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,20,16,85.188,85.188,0.0,85.188,85.188,85.188,85.188
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,20,16,83.32,83.32,0.0,83.32,83.32,83.32,83.32
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,20,16,83.745,83.745,0.0,83.745,83.745,83.745,83.745
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,20,16,84.178,84.178,0.0,84.178,84.178,84.178,84.178
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,20,16,83.403,83.403,0.0,83.403,83.403,83.403,83.403
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,20,16,85.505,85.505,0.0,85.505,85.505,85.505,85.505
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,20,16,83.864,83.864,0.0,83.864,83.864,83.864,83.864
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,20,16,84.48,84.48,0.0,84.48,84.48,84.48,84.48
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,20,16,84.592,84.592,0.0,84.592,84.592,84.592,84.592
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,20,16,83.229,83.229,0.0,83.229,83.229,83.229,83.229
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,20,16,85.148,85.148,0.0,85.148,85.148,85.148,85.148
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,20,16,84.005,84.005,0.0,84.005,84.005,84.005,84.005
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,20,16,84.635,84.635,0.0,84.635,84.635,84.635,84.635
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,20,512,56.395,56.395,0.0,56.395,56.395,56.395,56.395
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,20,512,48.639,48.639,0.0,48.639,48.639,48.639,48.639
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,20,512,81.705,81.705,0.0,81.705,81.705,81.705,81.705
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,20,512,52.488,52.488,0.0,52.488,52.488,52.488,52.488
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,20,512,51.592,51.592,0.0,51.592,51.592,51.592,51.592
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,20,512,54.073,54.073,0.0,54.073,54.073,54.073,54.073
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,20,512,82.933,82.933,0.0,82.933,82.933,82.933,82.933
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,20,512,54.163,54.163,0.0,54.163,54.163,54.163,54.163
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,20,512,48.22,48.22,0.0,48.22,48.22,48.22,48.22
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,20,512,68.252,68.252,0.0,68.252,68.252,68.252,68.252
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,20,512,79.427,79.427,0.0,79.427,79.427,79.427,79.427
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,20,512,82.896,82.896,0.0,82.896,82.896,82.896,82.896
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,20,512,81.217,81.217,0.0,81.217,81.217,81.217,81.217
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,20,512,66.444,66.444,0.0,66.444,66.444,66.444,66.444
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,20,512,66.27,66.27,0.0,66.27,66.27,66.27,66.27
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,20,512,64.423,64.423,0.0,64.423,64.423,64.423,64.423
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,20,512,84.018,84.018,0.0,84.018,84.018,84.018,84.018
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,20,512,70.957,70.957,0.0,70.957,70.957,70.957,70.957
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,20,512,85.373,85.373,0.0,85.373,85.373,85.373,85.373
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,20,512,83.224,83.224,0.0,83.224,83.224,83.224,83.224
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,20,512,84.035,84.035,0.0,84.035,84.035,84.035,84.035
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,20,512,82.158,82.158,0.0,82.158,82.158,82.158,82.158
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,20,512,84.012,84.012,0.0,84.012,84.012,84.012,84.012
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,20,512,77.904,77.904,0.0,77.904,77.904,77.904,77.904
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,20,512,79.809,79.809,0.0,79.809,79.809,79.809,79.809
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,20,512,84.842,84.842,0.0,84.842,84.842,84.842,84.842
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,20,512,85.338,85.338,0.0,85.338,85.338,85.338,85.338
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,20,512,82.151,82.151,0.0,82.151,82.151,82.151,82.151
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,20,512,84.677,84.677,0.0,84.677,84.677,84.677,84.677
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,20,512,83.83,83.83,0.0,83.83,83.83,83.83,83.83
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,20,1436,76.259,76.259,0.0,76.259,76.259,76.259,76.259
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,20,1436,80.732,80.732,0.0,80.732,80.732,80.732,80.732
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,20,1436,48.772,48.772,0.0,48.772,48.772,48.772,48.772
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,20,1436,54.519,54.519,0.0,54.519,54.519,54.519,54.519
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,20,1436,55.261,55.261,0.0,55.261,55.261,55.261,55.261
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,20,1436,52.935,52.935,0.0,52.935,52.935,52.935,52.935
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,20,1436,48.84,48.84,0.0,48.84,48.84,48.84,48.84
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,20,1436,50.872,50.872,0.0,50.872,50.872,50.872,50.872
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,20,1436,48.402,48.402,0.0,48.402,48.402,48.402,48.402
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,20,1436,48.759,48.759,0.0,48.759,48.759,48.759,48.759
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,20,1436,82.698,82.698,0.0,82.698,82.698,82.698,82.698
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,20,1436,75.018,75.018,0.0,75.018,75.018,75.018,75.018
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,20,1436,68.04,68.04,0.0,68.04,68.04,68.04,68.04
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,20,1436,77.704,77.704,0.0,77.704,77.704,77.704,77.704
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,20,1436,84.9,84.9,0.0,84.9,84.9,84.9,84.9
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,20,1436,48.683,48.683,0.0,48.683,48.683,48.683,48.683
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,20,1436,82.18,82.18,0.0,82.18,82.18,82.18,82.18
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,20,1436,48.757,48.757,0.0,48.757,48.757,48.757,48.757
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,20,1436,55.564,55.564,0.0,55.564,55.564,55.564,55.564
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,20,1436,78.944,78.944,0.0,78.944,78.944,78.944,78.944
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,20,1436,63.951,63.951,0.0,63.951,63.951,63.951,63.951
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,20,1436,84.265,84.265,0.0,84.265,84.265,84.265,84.265
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,20,1436,82.38,82.38,0.0,82.38,82.38,82.38,82.38
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,20,1436,78.492,78.492,0.0,78.492,78.492,78.492,78.492
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,20,1436,83.04,83.04,0.0,83.04,83.04,83.04,83.04
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,20,1436,83.405,83.405,0.0,83.405,83.405,83.405,83.405
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,20,1436,79.501,79.501,0.0,79.501,79.501,79.501,79.501
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,20,1436,76.096,76.096,0.0,76.096,76.096,76.096,76.096
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,20,1436,82.203,82.203,0.0,82.203,82.203,82.203,82.203
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,20,1436,82.413,82.413,0.0,82.413,82.413,82.413,82.413
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,16,84.272,84.272,0.0,84.272,84.272,84.272,84.272
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,16,83.847,83.847,0.0,83.847,83.847,83.847,83.847
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,16,83.847,83.847,0.0,83.847,83.847,83.847,83.847
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,16,81.306,81.306,0.0,81.306,81.306,81.306,81.306
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,16,82.99,82.99,0.0,82.99,82.99,82.99,82.99
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,16,84.076,84.076,0.0,84.076,84.076,84.076,84.076
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,16,83.051,83.051,0.0,83.051,83.051,83.051,83.051
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,16,84.235,84.235,0.0,84.235,84.235,84.235,84.235
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,16,83.646,83.646,0.0,83.646,83.646,83.646,83.646
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,16,84.264,84.264,0.0,84.264,84.264,84.264,84.264
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,16,81.381,81.381,0.0,81.381,81.381,81.381,81.381
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,16,83.066,83.066,0.0,83.066,83.066,83.066,83.066
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,16,83.406,83.406,0.0,83.406,83.406,83.406,83.406
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,16,83.983,83.983,0.0,83.983,83.983,83.983,83.983
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,16,82.065,82.065,0.0,82.065,82.065,82.065,82.065
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,16,82.475,82.475,0.0,82.475,82.475,82.475,82.475
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,16,83.677,83.677,0.0,83.677,83.677,83.677,83.677
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,16,82.375,82.375,0.0,82.375,82.375,82.375,82.375
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,16,83.11,83.11,0.0,83.11,83.11,83.11,83.11
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,16,84.158,84.158,0.0,84.158,84.158,84.158,84.158
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,16,83.885,83.885,0.0,83.885,83.885,83.885,83.885
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,16,83.463,83.463,0.0,83.463,83.463,83.463,83.463
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,16,81.923,81.923,0.0,81.923,81.923,81.923,81.923
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,16,81.748,81.748,0.0,81.748,81.748,81.748,81.748
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,16,83.076,83.076,0.0,83.076,83.076,83.076,83.076
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,16,82.258,82.258,0.0,82.258,82.258,82.258,82.258
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,16,83.178,83.178,0.0,83.178,83.178,83.178,83.178
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,16,83.893,83.893,0.0,83.893,83.893,83.893,83.893
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,16,83.416,83.416,0.0,83.416,83.416,83.416,83.416
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,16,81.93,81.93,0.0,81.93,81.93,81.93,81.93
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,512,82.56,82.56,0.0,82.56,82.56,82.56,82.56
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,512,82.809,82.809,0.0,82.809,82.809,82.809,82.809
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,512,84.032,84.032,0.0,84.032,84.032,84.032,84.032
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,512,83.225,83.225,0.0,83.225,83.225,83.225,83.225
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,512,82.449,82.449,0.0,82.449,82.449,82.449,82.449
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,512,84.234,84.234,0.0,84.234,84.234,84.234,84.234
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,512,84.08,84.08,0.0,84.08,84.08,84.08,84.08
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,512,83.53,83.53,0.0,83.53,83.53,83.53,83.53
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,512,83.538,83.538,0.0,83.538,83.538,83.538,83.538
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,512,83.677,83.677,0.0,83.677,83.677,83.677,83.677
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,512,82.846,82.846,0.0,82.846,82.846,82.846,82.846
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,512,83.564,83.564,0.0,83.564,83.564,83.564,83.564
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,512,84.575,84.575,0.0,84.575,84.575,84.575,84.575
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,512,83.532,83.532,0.0,83.532,83.532,83.532,83.532
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,512,80.822,80.822,0.0,80.822,80.822,80.822,80.822
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,512,83.89,83.89,0.0,83.89,83.89,83.89,83.89
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,512,84.52,84.52,0.0,84.52,84.52,84.52,84.52
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,512,82.858,82.858,0.0,82.858,82.858,82.858,82.858
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,512,83.373,83.373,0.0,83.373,83.373,83.373,83.373
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,512,82.776,82.776,0.0,82.776,82.776,82.776,82.776
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,512,83.438,83.438,0.0,83.438,83.438,83.438,83.438
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,512,82.453,82.453,0.0,82.453,82.453,82.453,82.453
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,512,83.208,83.208,0.0,83.208,83.208,83.208,83.208
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,512,82.806,82.806,0.0,82.806,82.806,82.806,82.806
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,512,83.983,83.983,0.0,83.983,83.983,83.983,83.983
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,512,82.593,82.593,0.0,82.593,82.593,82.593,82.593
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,512,84.103,84.103,0.0,84.103,84.103,84.103,84.103
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,512,84.336,84.336,0.0,84.336,84.336,84.336,84.336
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,512,83.091,83.091,0.0,83.091,83.091,83.091,83.091
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,512,82.519,82.519,0.0,82.519,82.519,82.519,82.519
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,1436,83.3,83.3,0.0,83.3,83.3,83.3,83.3
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,1436,79.807,79.807,0.0,79.807,79.807,79.807,79.807
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,1436,84.267,84.267,0.0,84.267,84.267,84.267,84.267
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,1436,84.294,84.294,0.0,84.294,84.294,84.294,84.294
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,1436,83.019,83.019,0.0,83.019,83.019,83.019,83.019
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,1436,83.923,83.923,0.0,83.923,83.923,83.923,83.923
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,1436,84.013,84.013,0.0,84.013,84.013,84.013,84.013
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,1436,83.636,83.636,0.0,83.636,83.636,83.636,83.636
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,1436,81.509,81.509,0.0,81.509,81.509,81.509,81.509
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,1436,83.121,83.121,0.0,83.121,83.121,83.121,83.121
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,1436,84.78,84.78,0.0,84.78,84.78,84.78,84.78
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,1436,84.24,84.24,0.0,84.24,84.24,84.24,84.24
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,1436,82.374,82.374,0.0,82.374,82.374,82.374,82.374
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,1436,82.98,82.98,0.0,82.98,82.98,82.98,82.98
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,1436,84.48,84.48,0.0,84.48,84.48,84.48,84.48
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,1436,83.482,83.482,0.0,83.482,83.482,83.482,83.482
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,1436,84.267,84.267,0.0,84.267,84.267,84.267,84.267
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,1436,84.504,84.504,0.0,84.504,84.504,84.504,84.504
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,1436,84.057,84.057,0.0,84.057,84.057,84.057,84.057
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,1436,83.749,83.749,0.0,83.749,83.749,83.749,83.749
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,1436,82.349,82.349,0.0,82.349,82.349,82.349,82.349
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,1436,83.706,83.706,0.0,83.706,83.706,83.706,83.706
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,1436,83.398,83.398,0.0,83.398,83.398,83.398,83.398
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,1436,83.185,83.185,0.0,83.185,83.185,83.185,83.185
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,1436,83.789,83.789,0.0,83.789,83.789,83.789,83.789
pb-178-ul-highTp-autoCSI-TRSonSSB.cfg,0,1436,84.005,84.005,0.0,84.005,84.005,84.005,84.005
